code,name,brand,image,category,stores,generic,taxonomy_l3,taxonomy_l2
3023260005100,Salakis Natur,Salakis,https://images.openfoodfacts.org/images/products/302/326/000/5100/front_de.183.200.jpg,milch-eier,rewe,Schafskäse in Salzlake,hirtenkaese,salzlakenkaese
3036810201280,Dijon Originale Senf,Maille,https://images.openfoodfacts.org/images/products/303/681/020/1280/front_de.336.200.jpg,gewuerze-saucen,rewe|aldi,Dijon-Senf,dijon-senf,senf
3038350015006,Panzani Spaghetti,Ebro Foods,https://images.openfoodfacts.org/images/products/303/835/001/5006/front_fr.168.200.jpg,vorrat,lidl,Spaghetti,fertiggerichte,tiefkuehl
3045140105502,Schokolade (Alpenmilch Schokolade),Milka,https://images.openfoodfacts.org/images/products/304/514/010/5502/front_de.529.200.jpg,suesses-knabberei,aldi|rewe,Alpenmilchschokolade,vollmilchschokolade,schokolade
3045140280902,Trauben-Nuss,Milka,https://images.openfoodfacts.org/images/products/304/514/028/0902/front_de.147.200.jpg,suesses-knabberei,lidl,Schokolade Trauben-Nuss,nuss-schokolade,schokolade
3046920028721,Bitter Extra Kraftig,Lindt EXCELLENCE,https://images.openfoodfacts.org/images/products/304/692/002/8721/front_de.217.200.jpg,suesses-knabberei,rewe,Bitterschokolade,zartbitterschokolade,schokolade
3046920042932,Haselnuss de Luxe Feinherb,Lindt,https://images.openfoodfacts.org/images/products/304/692/004/2932/front_de.41.200.jpg,suesses-knabberei,rewe,Zartbitterschokolade mit Nuss,zartbitterschokolade,schokolade
3046920043489,Crème Brûlée,Lindt,https://images.openfoodfacts.org/images/products/304/692/004/3489/front_de.25.200.jpg,milch-eier,rewe,Vollmilchschokolade Crème Brûlée,milchdessert,milch-eier
3047670000692,Camembert Cremig-Würzig,Géramont,https://images.openfoodfacts.org/images/products/304/767/000/0692/front_de.8.200.jpg,milch-eier,lidl|edeka,Camembert laktosefrei,camembert,weichkaese
3057640257858,Eau minérale naturelle volcanique,Volvic,https://images.openfoodfacts.org/images/products/305/764/025/7858/front_fr.77.200.jpg,getraenke,lidl,Mineralwasser still,mineralwasser-still,wasser
3073781056358,Kiri Dippi,KIRI,https://images.openfoodfacts.org/images/products/307/378/105/6358/front_de.48.200.jpg,milch-eier,rewe,Frischkäse Dip,frischkaesezubereitung,frischkaese
3073781067057,Babybel® Mini Rolls,Babybel,https://images.openfoodfacts.org/images/products/307/378/106/7057/front_de.69.200.jpg,milch-eier,rewe,Mozzarella,mozzarella,pasta-filata-kaese
3073786863111,جبنة كيري بالقشطة,kiri,https://images.openfoodfacts.org/images/products/307/378/686/3111/front_de.58.200.jpg,milch-eier,aldi,Frischkäse,frischkaese,milch-eier
3083680009508,Kidney Bohnen,Bonduelle,https://images.openfoodfacts.org/images/products/308/368/000/9508/front_de.22.200.jpg,vorrat,edeka,Kidneybohnen,kidneybohnen,gemuesekonserven
3083681040609,Chili Sin Carne,Bonduelle,https://images.openfoodfacts.org/images/products/308/368/104/0609/front_de.104.200.jpg,obst-gemuese,edeka,Chili sin Carne,chili-sin-carne,konserven-fertiggerichte
3090291386690,Caractere würzig&intensiv,Fol Epi,https://images.openfoodfacts.org/images/products/309/029/138/6690/front_de.61.200.jpg,milch-eier,lidl,Schnittkäse würzig laktosefrei,schnittkaese,milch-eier
3090291386744,Fol Epi Extra fines verführerischer Pfeffermix 50% Fett i. Tr.,Fol Epi,https://images.openfoodfacts.org/images/products/309/029/138/6744/front_de.4.200.jpg,milch-eier,rewe,Schnittkäse Pfeffer laktosefrei,schnittkaese,milch-eier
3161710000678,Camembert,Géramont,https://images.openfoodfacts.org/images/products/316/171/000/0678/front_de.98.200.jpg,milch-eier,edeka|rewe|aldi,Camembert laktosefrei,camembert,weichkaese
3161710001316,Géramont Kräuter-leicht,Géramont,https://images.openfoodfacts.org/images/products/316/171/000/1316/front_de.8.200.jpg,milch-eier,lidl,Weichkäse Kräuter laktosefrei,weichkaese,milch-eier
3161711001551,Géramont mit gerösteten Kürbiskernen,Géramont,https://images.openfoodfacts.org/images/products/316/171/100/1551/front_de.14.200.jpg,milch-eier,rewe,Weichkäse Kürbiskerne laktosefrei,weichkaese,milch-eier
3161712985492,Tomate & feine Kräuter,Géramont,https://images.openfoodfacts.org/images/products/316/171/298/5492/front_de.27.200.jpg,milch-eier,edeka,Weichkäse Tomate Kräuter laktosefrei,weichkaese,milch-eier
3161716092004,Géramont Le Snack,Géramont,https://images.openfoodfacts.org/images/products/316/171/609/2004/front_de.11.200.jpg,milch-eier,rewe,Weichkäse Snack laktosefrei,weichkaese,milch-eier
3161716740011,Camembert mit Joghurt,Géramont,https://images.openfoodfacts.org/images/products/316/171/674/0011/front_de.65.200.jpg,milch-eier,lidl,Camembert mit Joghurt,camembert,weichkaese
3161910238710,Camembert,Cœur de Lion,https://images.openfoodfacts.org/images/products/316/191/023/8710/front_de.79.200.jpg,milch-eier,lidl,Camembert,camembert,weichkaese
3165950054019,Thunfisch & Knoblauch,Saupiquet,https://images.openfoodfacts.org/images/products/316/595/005/4019/front_de.41.200.jpg,fleisch-fisch,rewe|edeka,Thunfisch Knoblauch,thunfisch-konserve,fischkonserven
3165950580860,Thunfisch-Salat Verschiedene Sorten,Saupiquet RIO mare,https://images.openfoodfacts.org/images/products/316/595/058/0860/front_de.63.200.jpg,obst-gemuese,edeka|lidl|rewe,Thunfischsalat,thunfischsalat,fertigsalate
3165950580891,Thunfisch-Salat Cous Cous,Saupiquet,https://images.openfoodfacts.org/images/products/316/595/058/0891/front_de.32.200.jpg,obst-gemuese,rewe,Thunfischsalat Couscous,thunfischsalat,fertigsalate
3165957380012,Fisch Thunfisch Naturale ohne Öl,Saupiquet,https://images.openfoodfacts.org/images/products/316/595/738/0012/front_de.90.200.jpg,fleisch-fisch,edeka|rewe,Thunfisch im eigenen Saft,thunfisch-konserve,fischkonserven
3176580107297,Camembert,CF&R,https://images.openfoodfacts.org/images/products/317/658/010/7297/front_de.34.200.jpg,milch-eier,edeka,Camembert laktosefrei,camembert,weichkaese
3177890001770,Roquefort,Papillon,https://images.openfoodfacts.org/images/products/317/789/000/1770/front_de.55.200.jpg,milch-eier,rewe,Roquefort,blauschimmelkaese,weichkaese
3178530402988,Zitronentörtchen,Bonne Maman,https://images.openfoodfacts.org/images/products/317/853/040/2988/front_fr.171.200.jpg,suesses-knabberei,rewe,Zitronentörtchen,gebaeckmischung,kekse-gebaeck
3178530402995,Tartelettes,Bonne Maman,https://images.openfoodfacts.org/images/products/317/853/040/2995/front_fr.149.200.jpg,suesses-knabberei,rewe,Tartelettes,kekse-gebaeck,suesses-knabberei
3178530403022,Tartelette chocolat caramel,Bonne Maman,https://images.openfoodfacts.org/images/products/317/853/040/3022/front_en.125.200.jpg,suesses-knabberei,rewe,Tartelettes Schokolade Karamell,schokoladenkekse,kekse-gebaeck
3179732353511,Natürliches Mineralwasser,Vittel,https://images.openfoodfacts.org/images/products/317/973/235/3511/front_de.5.200.jpg,getraenke,lidl,Mineralwasser,wasser,getraenke
3222110008944,Le Brebiou des Pyrénées,Fromageries des Chaumes,https://images.openfoodfacts.org/images/products/322/211/000/8944/front_de.51.200.jpg,milch-eier,rewe,Schafskäse weich laktosefrei,hirtenkaese,salzlakenkaese
3222110029994,Saint Albray,Saint Albray,https://images.openfoodfacts.org/images/products/322/211/002/9994/front_de.68.200.jpg,sonstiges,edeka,Weichkäse laktosefrei,kaese-alternativen,sonstiges
3228021000084,Meersalz Butter,President,https://images.openfoodfacts.org/images/products/322/802/100/0084/front_de.107.200.jpg,milch-eier,edeka|rewe,Butter gesalzen,margarine-streichfett,fruehstueck-aufstrich
3228024010134,Camembert L'Aromatique,Président,https://images.openfoodfacts.org/images/products/322/802/401/0134/front_de.27.200.jpg,milch-eier,rewe,Camembert würzig,camembert,weichkaese
3272320012118,L'ortolan truffe,Fromagerie Milleret,https://images.openfoodfacts.org/images/products/327/232/001/2118/front_de.40.200.jpg,milch-eier,rewe,Weichkäse Trüffel,weichkaese,milch-eier
3272320013450,Roucoulons noix,Fromagerie Milleret,https://images.openfoodfacts.org/images/products/327/232/001/3450/front_de.61.200.jpg,milch-eier,rewe,Weichkäse Walnuss,weichkaese,milch-eier
3272770003148,Chavroux - 100% Ziegenmilch,Chavroux,https://images.openfoodfacts.org/images/products/327/277/000/3148/front_de.156.200.jpg,milch-eier,edeka,Ziegenfrischkäse,ziegenfrischkaese,frischkaese
3272770088732,Chavroux Chives,Chavroux,https://images.openfoodfacts.org/images/products/327/277/008/8732/front_de.58.200.jpg,milch-eier,rewe|edeka,Ziegenfrischkäse Kräuter,ziegenfrischkaese,frischkaese
3272770092326,Frischkäse Feine Kräuter,Bresso,https://images.openfoodfacts.org/images/products/327/277/009/2326/front_de.40.200.jpg,milch-eier,rewe,Frischkäse Kräuter,frischkaese-kraeuter,frischkaese
3272770093484,"Bresso Traditionelle, Feine Kräuter",Bresso,https://images.openfoodfacts.org/images/products/327/277/009/3484/front_de.3.200.jpg,milch-eier,edeka,Frischkäse Kräuter,frischkaese-kraeuter,frischkaese
3274080005003,Quellwasser,Cristaline,https://images.openfoodfacts.org/images/products/327/408/000/5003/front_de.871.200.jpg,getraenke,lidl,Quellwasser,mineralwasser-still,wasser
3304360000142,Rote Bete,BTG,https://images.openfoodfacts.org/images/products/330/436/000/0142/front_de.31.200.jpg,obst-gemuese,edeka,Rote Bete,rote-bete,gemuesekonserven
3341504003935,Edler Blauschimmelkäse aus Frankreich,Saint Agur,https://images.openfoodfacts.org/images/products/334/150/400/3935/front_de.36.200.jpg,milch-eier,aldi,Blauschimmelkäse laktosefrei,blauschimmelkaese,weichkaese
3365622044069,"Sardinen mit Zitrone, Thymian und Lorbeerblatt",LES MOUETTES D'ARVOR,https://images.openfoodfacts.org/images/products/336/562/204/4069/front_de.19.200.jpg,fleisch-fisch,edeka,Sardinen Zitrone Thymian,sardinen-konserve,fischkonserven
3387390333008,"Kellogs, Cini Minis",Nestlé,https://images.openfoodfacts.org/images/products/338/739/033/3008/front_de.117.200.jpg,fruehstueck-aufstrich,rewe,Cerealien Zimt,zimt-cerealien,cerealien
3449851328005,Stickado,Aoste,https://images.openfoodfacts.org/images/products/344/985/132/8005/front_de.91.200.jpg,fleisch-fisch,lidl,Mini-Salami,salami,wurst-aufschnitt
3449851353007,Stickado pikanto,Aoste,https://images.openfoodfacts.org/images/products/344/985/135/3007/front_de.62.200.jpg,fleisch-fisch,lidl,Salami Sticks,salami,wurst-aufschnitt
3449865272011,Stickado hot chili,Aoste,https://images.openfoodfacts.org/images/products/344/986/527/2011/front_de.25.200.jpg,fleisch-fisch,edeka,Salami Sticks scharf,salami,wurst-aufschnitt
3482015035470,Feta,Salakis,https://images.openfoodfacts.org/images/products/348/201/503/5470/front_de.149.200.jpg,milch-eier,rewe|lidl,Feta,feta,salzlakenkaese
4000177211311,Capri-Sun Fruit Crush Tropical,CAPRI-SUN.,https://images.openfoodfacts.org/images/products/400/017/721/1311/front_en.114.200.jpg,getraenke,lidl|rewe,Fruchtsaftgetränk Tropical,mehrfruchtsaft,saft
4000400002686,Brunch - Feine Kräuter,Brunch,https://images.openfoodfacts.org/images/products/400/040/000/2686/front_de.260.200.jpg,milch-eier,lidl,Frischkäse Kräuter,frischkaese-kraeuter,frischkaese
4000400002693,Brunch Paprika & Peperoni,Brunch,https://images.openfoodfacts.org/images/products/400/040/000/2693/front_de.156.200.jpg,fruehstueck-aufstrich,rewe,Frischkäse Paprika,frischkaese,milch-eier
4000400002945,"Brunch, Classic",Brunch,https://images.openfoodfacts.org/images/products/400/040/000/2945/front_de.47.200.jpg,fruehstueck-aufstrich,lidl|rewe,Frischkäse,frischkaese,milch-eier
4000400009005,Schmelzkäse Sahne,Milkana,https://images.openfoodfacts.org/images/products/400/040/000/9005/front_de.47.200.jpg,milch-eier,lidl,Schmelzkäse Sahne,schmelzkaese-becher,schmelzkaese
4000400009012,Schmelzkäse Kräuter,Milkana,https://images.openfoodfacts.org/images/products/400/040/000/9012/front_de.44.200.jpg,milch-eier,lidl,Schmelzkäse Kräuter,schmelzkaese-becher,schmelzkaese
4000404935355,Bockwurst,Böklunder,https://images.openfoodfacts.org/images/products/400/040/493/5355/front_de.8.200.jpg,fleisch-fisch,rewe,Bockwurst,bockwurst,wuerstchen
4000405002063,Pommersche Leberwurst,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/2063/front_de.75.200.jpg,fleisch-fisch,rewe|lidl,Leberwurst fein,leberwurst,wurst-aufschnitt
4000405002070,Pommersche Feine Leberwurst Geflügel,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/2070/front_de.41.200.jpg,fleisch-fisch,lidl,Geflügelleberwurst,leberwurst,wurst-aufschnitt
4000405002087,Pommersche Grobe Gutsleberwurst,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/2087/front_de.59.200.jpg,fleisch-fisch,lidl,Leberwurst grob,leberwurst,wurst-aufschnitt
4000405002407,Gegrillter Kochschinken,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/2407/front_de.29.200.jpg,fleisch-fisch,edeka,Kochschinken gegrillt,kochschinken,schinken
4000405002421,Kochschinken,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/2421/front_de.39.200.jpg,fleisch-fisch,edeka,Kochschinken,kochschinken,schinken
4000405002605,Mühlen Frikadellen 100% Geflügel,Mühlen,https://images.openfoodfacts.org/images/products/400/040/500/2605/front_de.47.200.jpg,fleisch-fisch,rewe,Frikadellen Geflügel,gefluegelfrikadellen,frikadellen-buletten
4000405002636,Vegetarische Mühlen Würstchen,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/2636/front_de.134.200.jpg,sonstiges,rewe|edeka,Würstchen vegetarisch,bratwurst-vegan,fleischalternativen
4000405003411,Feine Teewurst,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/3411/front_de.96.200.jpg,fleisch-fisch,lidl,Teewurst,teewurst,wurst-aufschnitt
4000405004296,Grobe Schinkenwurst,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/4296/front_de.28.200.jpg,fleisch-fisch,edeka,Schinkenwurst grob,schinkenwurst,wurst-aufschnitt
4000405005217,Veganes Mühlen Hack,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/5217/front_de.94.200.jpg,sonstiges,rewe,Hack vegan,hackfleisch-vegan,fleischersatz
4000405005231,Vegetarische Mühlen Frikadellen - auf Basis von Weizen,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/5231/front_de.51.200.jpg,sonstiges,edeka|rewe,Frikadellen vegetarisch,frikadellen-vegan,fleischersatz
4000405005286,Vegetarische Mühlen Bratwurst,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/5286/front_de.39.200.jpg,sonstiges,rewe,Bratwurst vegetarisch,bratwurst-vegan,fleischalternativen
4000405005316,Vegane Mühlen Salami - Klassisch,Rügenwalder Mühle,https://images.openfoodfacts.org/images/products/400/040/500/5316/front_de.139.200.jpg,sonstiges,edeka|rewe,Salami vegan,salami-vegan,wurstaufschnitt-vegan
4000406072300,Mehl Weizen 405,Aurora,https://images.openfoodfacts.org/images/products/400/040/607/2300/front_de.50.200.jpg,vorrat,rewe,Weizenmehl Type 405,weizenmehl,mehl
4000412010266,Goldsaft Sirup,Grafschafter,https://images.openfoodfacts.org/images/products/400/041/201/0266/front_de.144.200.jpg,fruehstueck-aufstrich,edeka|rewe,Zuckerrübensirup,zuckerruebensirup,sirup-dicksaft
4000417012005,Rum Raisins Hazelnuts with original Jamaican rum,RITTER SPORT,https://images.openfoodfacts.org/images/products/400/041/701/2005/front_de.110.200.jpg,suesses-knabberei,lidl,Schokolade Vollmilch Rum Rosinen Nuss,nuss-schokolade,schokolade
4000417025005,Marzipan,Alfred Griiner GmbH & Co. KG,https://images.openfoodfacts.org/images/products/400/041/702/5005/front_de.169.200.jpg,suesses-knabberei,lidl|rewe,Schokolade Marzipan,marzipan,pralinen-konfekt
4000417026002,Nugat,Ritter Sport,https://images.openfoodfacts.org/images/products/400/041/702/6002/front_de.121.200.jpg,suesses-knabberei,rewe,Schokolade Nugat,vollmilchschokolade,schokolade
4000417281005,Spekulatius,RITTER SPORT,https://images.openfoodfacts.org/images/products/400/041/728/1005/front_de.39.200.jpg,suesses-knabberei,rewe,Schokolade Spekulatius,vollmilchschokolade,schokolade
4000417622006,Ritter Sport Nuss-Splitter,Ritter Sport,https://images.openfoodfacts.org/images/products/400/041/762/2006/front_de.39.200.jpg,suesses-knabberei,lidl,Schokolade Vollmilch Nuss,nuss-schokolade,schokolade
4000417702005,Dunkle Voll-Nuss,Ritter Sport,https://images.openfoodfacts.org/images/products/400/041/770/2005/front_de.132.200.jpg,suesses-knabberei,rewe|edeka,Schokolade Zartbitter Nuss,nuss-schokolade,schokolade
4000446016456,Weizen Pita,Mestemacher,https://images.openfoodfacts.org/images/products/400/044/601/6456/front_de.53.200.jpg,brot-gebaeck,rewe,Pita Weizen,pitabrot,fladenbrot-wraps
4000503100500,Mini Wini Würstchenkette,Meica,https://images.openfoodfacts.org/images/products/400/050/310/0500/front_de.133.200.jpg,fleisch-fisch,edeka,Mini Würstchen,wiener-wuerstchen,wuerstchen
4000503280004,Curryking fix & fertig,MEICA,https://images.openfoodfacts.org/images/products/400/050/328/0004/front_de.69.200.jpg,fleisch-fisch,edeka|rewe,Currywurst,currywurst,wuerstchen
4000504176528,Ofenkäse,ROUGETTE,https://images.openfoodfacts.org/images/products/400/050/417/6528/front_de.64.200.jpg,milch-eier,rewe,Ofenkäse,ofenkaese,weichkaese
4000512363729,Trolli Glotzer,Trolli,https://images.openfoodfacts.org/images/products/400/051/236/3729/front_de.27.200.jpg,suesses-knabberei,aldi,Fruchtgummi sauer,saures-fruchtgummi,fruchtgummi-suessware
4000515001024,Meerrettich scharfwürzig,Schamel,https://images.openfoodfacts.org/images/products/400/051/500/1024/front_de.5.200.jpg,gewuerze-saucen,edeka|rewe,Meerrettich scharf,meerrettich,mayonnaise-dip
4000521010423,Vitalis Weniger süß Knusper Himbeere,Dr. Oetker Vitalis,https://images.openfoodfacts.org/images/products/400/052/101/0423/front_de.65.200.jpg,fruehstueck-aufstrich,rewe,Knuspermüsli Himbeere,fruechtemuesli,muesli
4000521465407,Paradies Creme Schoko,Dr. Oetker,https://images.openfoodfacts.org/images/products/400/052/146/5407/front_de.45.200.jpg,suesses-knabberei,aldi,Puddingpulver Schokolade,backzutaten,brot-gebaeck
4000521579005,Creme fraiche Classic,Dr. Oetker,https://images.openfoodfacts.org/images/products/400/052/157/9005/front_de.101.200.jpg,milch-eier,edeka,Crème fraîche,creme-fraiche,sahne
4000521579302,Crème fraîche mit Kräutern,Dr. Oetker,https://images.openfoodfacts.org/images/products/400/052/157/9302/front_de.65.200.jpg,milch-eier,edeka,Crème fraîche Kräuter,creme-fraiche,sahne
4000521661304,Vitalis Knusper müsli Honeys,Dr. Oetker,https://images.openfoodfacts.org/images/products/400/052/166/1304/front_de.63.200.jpg,fruehstueck-aufstrich,rewe|edeka,Knuspermüsli Honig,honigmuesli,muesli
4000521661908,Vitalis Knusper Schoko-Banane,Dr. Oetker,https://images.openfoodfacts.org/images/products/400/052/166/1908/front_de.47.200.jpg,fruehstueck-aufstrich,rewe|edeka,Knuspermüsli Schoko Banane,schokomuesli,muesli
4000522006821,Pombär Sour Cream,funny-frisch,https://images.openfoodfacts.org/images/products/400/052/200/6821/front_de.10.200.jpg,suesses-knabberei,aldi,Kartoffelsnack Sour Cream,chips-knabbergebaeck,suesses-knabberei
4000522064302,Pom-Bär Original,Intersnack Deutschland SE,https://images.openfoodfacts.org/images/products/400/052/206/4302/front_de.121.200.jpg,suesses-knabberei,lidl,Kartoffelsnack,chips-knabbergebaeck,suesses-knabberei
4000540000108,Kölln Haferflocken Blütenzarte Haferflocken Je 500-g-Packung 100 % Vollkorn-Hafer 0.99€ 2024 500g 1.19€ 1kg 2.38€,Kölln,https://images.openfoodfacts.org/images/products/400/054/000/0108/front_de.273.200.jpg,fruehstueck-aufstrich,edeka|rewe,Haferflocken zart,haferflocken,haferflocken-getreideflocken
4000540000306,Kernige Haferflocken,Kölln,https://images.openfoodfacts.org/images/products/400/054/000/0306/front_de.127.200.jpg,fruehstueck-aufstrich,rewe,Haferflocken kernig,haferflocken,haferflocken-getreideflocken
4000540000467,"Multikorn Flocken, Kernig",Kölln,https://images.openfoodfacts.org/images/products/400/054/000/0467/front_de.34.200.jpg,fruehstueck-aufstrich,edeka|rewe,Mehrkornflocken kernig,mehrkornflocken,haferflocken-getreideflocken
4000540002508,Schmelzflocken,Kölln,https://images.openfoodfacts.org/images/products/400/054/000/2508/front_de.92.200.jpg,fruehstueck-aufstrich,dm|rewe,Haferflocken Schmelzflocken,haferflocken,haferflocken-getreideflocken
4000540003147,Kölln Knusper Schoko-Minze Hafer Müsli,Kölln Müsli,https://images.openfoodfacts.org/images/products/400/054/000/3147/front_de.26.200.jpg,fruehstueck-aufstrich,edeka,Knuspermüsli Schoko Minze,schokomuesli,muesli
4000540003222,"Kellogs, Hafer-Müsli, Schoko und Keks",Kölln,https://images.openfoodfacts.org/images/products/400/054/000/3222/front_de.56.200.jpg,fruehstueck-aufstrich,edeka|rewe|lidl,Knuspermüsli Schoko Keks,schokomuesli,muesli
4000540003864,Schokomüsli,Kölln,https://images.openfoodfacts.org/images/products/400/054/000/3864/front_de.52.200.jpg,fruehstueck-aufstrich,edeka|lidl|rewe,Schokomüsli,schokomuesli,muesli
4000540005004,Müsli-Riegel Hafer-Schoko,Kölln,https://images.openfoodfacts.org/images/products/400/054/000/5004/front_de.14.200.jpg,fruehstueck-aufstrich,edeka,Müsliriegel Hafer Schoko,schoko-muesliriegel,muesliriegel
4000540011050,Knusprige Haferfleks Klassik Kölln,Kölln,https://images.openfoodfacts.org/images/products/400/054/001/1050/front_de.66.200.jpg,fruehstueck-aufstrich,aldi|edeka,Haferflocken knusprig,haferflocken,haferflocken-getreideflocken
4000540011364,Kölln Müsli Nuss & Krokant,Kölln,https://images.openfoodfacts.org/images/products/400/054/001/1364/front_de.107.200.jpg,fruehstueck-aufstrich,edeka,Müsli Nuss,nussmuesli,muesli
4000540011517,Zartes Bircher Müsli,Kölln,https://images.openfoodfacts.org/images/products/400/054/001/1517/front_de.49.200.jpg,fruehstueck-aufstrich,rewe,Bircher Müsli,bircher-muesli,muesli
4000540031881,Schoko Müsli,Kölln,https://images.openfoodfacts.org/images/products/400/054/003/1881/front_de.63.200.jpg,fruehstueck-aufstrich,edeka|rewe,Schokomüsli,schokomuesli,muesli
4000582185290,Schinken,Herta,https://images.openfoodfacts.org/images/products/400/058/218/5290/front_de.94.200.jpg,fleisch-fisch,lidl|rewe,Kochschinken,kochschinken,schinken
4000582185498,Schinken gegart ofengegrillt,Herta,https://images.openfoodfacts.org/images/products/400/058/218/5498/front_de.48.200.jpg,fleisch-fisch,rewe,Kochschinken ofengegrillt,kochschinken,schinken
4000582189397,Finesse Putenbrust,Herta,https://images.openfoodfacts.org/images/products/400/058/218/9397/front_de.54.200.jpg,fleisch-fisch,lidl,Putenbrust Aufschnitt,gefluegelwurst,wurst-aufschnitt
4000582309795,Grillschinken,Herta,https://images.openfoodfacts.org/images/products/400/058/230/9795/front_de.41.200.jpg,fleisch-fisch,rewe,Grillschinken,kochschinken,schinken
4000582309993,Saftschinken,Nestlé,https://images.openfoodfacts.org/images/products/400/058/230/9993/front_de.44.200.jpg,fleisch-fisch,rewe,Saftschinken,kochschinken,schinken
4000607151002,Schogetten - Edel-Alpenvollmilchschokolade,Schogetten,https://images.openfoodfacts.org/images/products/400/060/715/1002/front_de.59.200.jpg,suesses-knabberei,rewe|edeka,Vollmilchschokolade,vollmilchschokolade,schokolade
4000607151200,Schogetten originals: Edel-Zartbitter,Schogetten,https://images.openfoodfacts.org/images/products/400/060/715/1200/front_de.52.200.jpg,suesses-knabberei,rewe,Zartbitterschokolade,zartbitterschokolade,schokolade
4000607852008,Dark Chocolate,Schogetten,https://images.openfoodfacts.org/images/products/400/060/785/2008/front_de.54.200.jpg,suesses-knabberei,aldi,Zartbitterschokolade,zartbitterschokolade,schokolade
4000832220009,Zaziki,Apostels,https://images.openfoodfacts.org/images/products/400/083/222/0009/front_de.52.200.jpg,milch-eier,rewe,Tzatziki,herzhafte-brotaufstriche,fruehstueck-aufstrich
4000832301050,Jogurti,Apostels,https://images.openfoodfacts.org/images/products/400/083/230/1050/front_de.19.200.jpg,milch-eier,edeka,Joghurt griechisch,griechischer-joghurt,joghurt
4000832912508,Apostels Sour Cream,Apostels,https://images.openfoodfacts.org/images/products/400/083/291/2508/front_de.32.200.jpg,fruehstueck-aufstrich,rewe,Schmand,herzhafte-brotaufstriche,fruehstueck-aufstrich
4001163000599,Schupfnudeln,HENGLEIN,https://images.openfoodfacts.org/images/products/400/116/300/0599/front_de.50.200.jpg,vorrat,rewe,Schupfnudeln,fertiggerichte,tiefkuehl
4001163134218,Kartoffel-Gnocchi,HENGLEIN,https://images.openfoodfacts.org/images/products/400/116/313/4218/front_de.46.200.jpg,vorrat,rewe,Kartoffel-Gnocchi,gnocchi,kartoffelprodukte
4001228513088,Magnus Mineralwasser,Magnus,https://images.openfoodfacts.org/images/products/400/122/851/3088/front_de.16.200.jpg,getraenke,rewe,Mineralwasser,wasser,getraenke
4001242002124,Tortillas Hot Chili,Chio,https://images.openfoodfacts.org/images/products/400/124/200/2124/front_de.31.200.jpg,suesses-knabberei,lidl,Tortilla Chips Chili,tortillachips,chips-knabbergebaeck
4001242002209,Tortilla Chips Wild Paprika,Chio,https://images.openfoodfacts.org/images/products/400/124/200/2209/front_de.88.200.jpg,suesses-knabberei,rewe,Tortilla Chips Paprika,tortillachips,chips-knabbergebaeck
4001475101601,"Salz, Alpen",Bad Reichenhaller,https://images.openfoodfacts.org/images/products/400/147/510/1601/front_de.101.200.jpg,gewuerze-saucen,lidl,Speisesalz,speisesalz,salz
4001475102608,Alpenjodsalz,Bad Reichenhaller,https://images.openfoodfacts.org/images/products/400/147/510/2608/front_de.76.200.jpg,gewuerze-saucen,aldi,Alpensalz,alpensalz,salz
4001475104602,Alpen JodSalz,Bad Reichenhaller,https://images.openfoodfacts.org/images/products/400/147/510/4602/front_de.142.200.jpg,gewuerze-saucen,lidl,Jodsalz,jodsalz,salz
4001686386613,Gummibärchen,Haribo,https://images.openfoodfacts.org/images/products/400/168/638/6613/front_de.62.200.jpg,suesses-knabberei,aldi|rewe,Gummibärchen,fruchtgummi,fruchtgummi-suessware
4001686510032,Maoam - Bloxx,HARIBO,https://images.openfoodfacts.org/images/products/400/168/651/0032/front_de.86.200.jpg,suesses-knabberei,lidl,Kaubonbon Cola,karamellbonbons,fruchtgummi-suessware
4001716085523,Orangensaft,Beckers,https://images.openfoodfacts.org/images/products/400/171/608/5523/front_de.18.200.jpg,getraenke,edeka,Orangensaft,orangensaft,saft
4001724011088,Die Ofenfrische Pepperoni Salami,Dr. Oetker,https://images.openfoodfacts.org/images/products/400/172/401/1088/front_de.80.200.jpg,tiefkuehl,rewe|edeka,Tiefkühlpizza Salami,fertiggerichte,tiefkuehl
4001724819103,Ristorante - Pizza Funghi,Aldi,https://images.openfoodfacts.org/images/products/400/172/481/9103/front_en.94.200.jpg,tiefkuehl,rewe,Tiefkühlpizza Funghi,pizza-funghi,pizza
4001812002400,Röstzwiebeln,Orkla,https://images.openfoodfacts.org/images/products/400/181/200/2400/front_de.83.200.jpg,obst-gemuese,rewe|edeka,Röstzwiebeln,roestzwiebeln,gemuesekonserven
